"Date","Price","Open","High","Low","Change %"
"Jun 25, 2015","0.8925","0.8922","0.8965","0.8905","0.01%"
"Jun 26, 2015","0.8956","0.8924","0.8984","0.8911","0.35%"
"Jun 29, 2015","0.8900","0.9058","0.9128","0.8865","-0.63%"
"Jun 30, 2015","0.8979","0.8898","0.9000","0.8892","0.89%"
"Jul 01, 2015","0.9047","0.8974","0.9057","0.8950","0.76%"
"Jul 02, 2015","0.9022","0.9046","0.9066","0.8989","-0.28%"
"Jul 03, 2015","0.8998","0.9021","0.9037","0.8993","-0.27%"
"Jul 06, 2015","0.9044","0.9088","0.9118","0.9011","0.51%"
"Jul 07, 2015","0.9081","0.9042","0.9162","0.9039","0.41%"
"Jul 08, 2015","0.9026","0.9079","0.9113","0.9014","-0.61%"
"Jul 09, 2015","0.9059","0.9027","0.9100","0.8987","0.37%"
"Jul 10, 2015","0.8957","0.9058","0.9067","0.8914","-1.13%"
"Jul 13, 2015","0.9088","0.9005","0.9094","0.8929","1.46%"
"Jul 14, 2015","0.9081","0.9087","0.9120","0.9024","-0.08%"
"Jul 15, 2015","0.9133","0.9081","0.9151","0.9060","0.57%"
"Jul 16, 2015","0.9195","0.9132","0.9212","0.9120","0.68%"
"Jul 17, 2015","0.9234","0.9194","0.9234","0.9167","0.42%"
"Jul 20, 2015","0.9236","0.9229","0.9253","0.9198","0.02%"
"Jul 21, 2015","0.9143","0.9237","0.9249","0.9115","-1.01%"
"Jul 22, 2015","0.9146","0.9142","0.9200","0.9117","0.03%"
"Jul 23, 2015","0.9105","0.9148","0.9157","0.9074","-0.45%"
"Jul 24, 2015","0.9104","0.9104","0.9154","0.9093","-0.01%"
"Jul 27, 2015","0.9014","0.9111","0.9118","0.8984","-0.99%"
"Jul 28, 2015","0.9042","0.9012","0.9073","0.9007","0.31%"
"Jul 29, 2015","0.9103","0.9042","0.9118","0.9020","0.67%"
"Jul 30, 2015","0.9146","0.9101","0.9180","0.9097","0.47%"
"Jul 31, 2015","0.9101","0.9145","0.9157","0.8997","-0.49%"
"Aug 03, 2015","0.9132","0.9115","0.9140","0.9093","0.34%"
"Aug 04, 2015","0.9189","0.9127","0.9194","0.9098","0.62%"
"Aug 05, 2015","0.9169","0.9188","0.9219","0.9142","-0.22%"
"Aug 06, 2015","0.9153","0.9165","0.9196","0.9138","-0.17%"
"Aug 07, 2015","0.9117","0.9149","0.9214","0.9107","-0.39%"
"Aug 10, 2015","0.9074","0.9114","0.9153","0.9055","-0.47%"
"Aug 11, 2015","0.9058","0.9073","0.9123","0.9017","-0.18%"
"Aug 12, 2015","0.8963","0.9056","0.9070","0.8917","-1.05%"
"Aug 13, 2015","0.8970","0.8963","0.9024","0.8937","0.08%"
"Aug 14, 2015","0.9003","0.8968","0.9011","0.8936","0.37%"
"Aug 17, 2015","0.9026","0.9002","0.9044","0.8987","0.26%"
"Aug 18, 2015","0.9073","0.9025","0.9077","0.9012","0.52%"
"Aug 19, 2015","0.8993","0.9071","0.9078","0.8978","-0.88%"
"Aug 20, 2015","0.8895","0.8992","0.9003","0.8890","-1.09%"
"Aug 21, 2015","0.8780","0.8891","0.8909","0.8776","-1.29%"
"Aug 24, 2015","0.8605","0.8799","0.8800","0.8538","-1.99%"
"Aug 25, 2015","0.8682","0.8604","0.8774","0.8601","0.89%"
"Aug 26, 2015","0.8838","0.8681","0.8859","0.8648","1.80%"
"Aug 27, 2015","0.8892","0.8837","0.8925","0.8798","0.61%"
"Aug 28, 2015","0.8945","0.8891","0.8964","0.8840","0.60%"
"Aug 31, 2015","0.8917","0.8946","0.8962","0.8878","-0.31%"
"Sep 01, 2015","0.8838","0.8918","0.8927","0.8822","-0.89%"
"Sep 02, 2015","0.8907","0.8840","0.8916","0.8831","0.78%"
"Sep 03, 2015","0.8990","0.8904","0.9021","0.8892","0.93%"
"Sep 04, 2015","0.8971","0.8990","0.9018","0.8941","-0.21%"
"Sep 07, 2015","0.8954","0.8960","0.8991","0.8945","-0.19%"
"Sep 08, 2015","0.8929","0.8951","0.8966","0.8904","-0.28%"
"Sep 09, 2015","0.8924","0.8924","0.8984","0.8913","-0.06%"
"Sep 10, 2015","0.8865","0.8921","0.8953","0.8852","-0.66%"
"Sep 11, 2015","0.8819","0.8864","0.8885","0.8808","-0.52%"
"Sep 14, 2015","0.8833","0.8816","0.8864","0.8791","0.16%"
"Sep 15, 2015","0.8875","0.8839","0.8882","0.8825","0.48%"
"Sep 16, 2015","0.8858","0.8870","0.8918","0.8832","-0.19%"
"Sep 17, 2015","0.8744","0.8857","0.8862","0.8737","-1.29%"
"Sep 18, 2015","0.8845","0.8743","0.8875","0.8724","1.16%"
"Sep 21, 2015","0.8937","0.8858","0.8946","0.8825","1.04%"
"Sep 22, 2015","0.8992","0.8934","0.9001","0.8921","0.62%"
"Sep 23, 2015","0.8940","0.8991","0.9005","0.8916","-0.58%"
"Sep 24, 2015","0.8905","0.8938","0.8957","0.8851","-0.39%"
"Sep 25, 2015","0.8933","0.8902","0.8996","0.8900","0.31%"
"Sep 28, 2015","0.8892","0.8930","0.8973","0.8888","-0.46%"
"Sep 29, 2015","0.8890","0.8890","0.8936","0.8862","-0.02%"
"Sep 30, 2015","0.8947","0.8887","0.8963","0.8878","0.64%"
"Oct 01, 2015","0.8931","0.8946","0.8982","0.8919","-0.18%"
"Oct 02, 2015","0.8921","0.8933","0.8969","0.8834","-0.11%"
"Oct 05, 2015","0.8941","0.8909","0.8951","0.8857","0.22%"
"Oct 06, 2015","0.8872","0.8934","0.8954","0.8863","-0.77%"
"Oct 07, 2015","0.8901","0.8868","0.8920","0.8861","0.33%"
"Oct 08, 2015","0.8866","0.8896","0.8903","0.8826","-0.39%"
"Oct 09, 2015","0.8804","0.8866","0.8878","0.8780","-0.70%"
"Oct 12, 2015","0.8807","0.8804","0.8807","0.8773","0.03%"
"Oct 13, 2015","0.8786","0.8806","0.8816","0.8762","-0.24%"
"Oct 14, 2015","0.8716","0.8786","0.8790","0.8701","-0.80%"
"Oct 15, 2015","0.8785","0.8715","0.8801","0.8698","0.79%"
"Oct 16, 2015","0.8813","0.8785","0.8822","0.8772","0.32%"
"Oct 19, 2015","0.8831","0.8807","0.8844","0.8787","0.20%"
"Oct 20, 2015","0.8812","0.8826","0.8832","0.8780","-0.22%"
"Oct 21, 2015","0.8819","0.8811","0.8825","0.8787","0.08%"
"Oct 22, 2015","0.9003","0.8817","0.9009","0.8808","2.09%"
"Oct 23, 2015","0.9077","0.9000","0.9099","0.8975","0.82%"
"Oct 26, 2015","0.9044","0.9082","0.9099","0.9033","-0.36%"
"Oct 27, 2015","0.9051","0.9040","0.9066","0.9024","0.08%"
"Oct 28, 2015","0.9157","0.9047","0.9180","0.9011","1.17%"
"Oct 29, 2015","0.9111","0.9152","0.9171","0.9102","-0.50%"
"Oct 30, 2015","0.9086","0.9107","0.9117","0.9030","-0.27%"
"Nov 02, 2015","0.9077","0.9066","0.9092","0.9046","-0.10%"
"Nov 03, 2015","0.9118","0.9077","0.9144","0.9065","0.45%"
"Nov 04, 2015","0.9203","0.9117","0.9225","0.9113","0.93%"
"Nov 05, 2015","0.9187","0.9200","0.9232","0.9175","-0.17%"
"Nov 06, 2015","0.9310","0.9186","0.9342","0.9178","1.34%"
"Nov 09, 2015","0.9303","0.9315","0.9327","0.9266","-0.08%"
"Nov 10, 2015","0.9325","0.9298","0.9369","0.9289","0.24%"
"Nov 11, 2015","0.9307","0.9324","0.9341","0.9280","-0.19%"
"Nov 12, 2015","0.9244","0.9307","0.9354","0.9232","-0.68%"
"Nov 13, 2015","0.9277","0.9246","0.9336","0.9242","0.36%"
"Nov 16, 2015","0.9358","0.9297","0.9371","0.9276","0.87%"
"Nov 17, 2015","0.9395","0.9354","0.9410","0.9348","0.40%"
"Nov 18, 2015","0.9382","0.9393","0.9419","0.9350","-0.14%"
"Nov 19, 2015","0.9316","0.9378","0.9385","0.9289","-0.70%"
"Nov 20, 2015","0.9394","0.9314","0.9400","0.9305","0.84%"
"Nov 23, 2015","0.9402","0.9392","0.9441","0.9382","0.09%"
"Nov 24, 2015","0.9397","0.9398","0.9415","0.9367","-0.05%"
"Nov 25, 2015","0.9410","0.9393","0.9464","0.9353","0.14%"
"Nov 26, 2015","0.9425","0.9410","0.9437","0.9402","0.16%"
"Nov 27, 2015","0.9441","0.9423","0.9465","0.9398","0.17%"
"Nov 30, 2015","0.9466","0.9438","0.9473","0.9434","0.26%"
"Dec 01, 2015","0.9406","0.9461","0.9467","0.9397","-0.63%"
"Dec 02, 2015","0.9421","0.9401","0.9481","0.9395","0.16%"
"Dec 03, 2015","0.9143","0.9419","0.9489","0.9104","-2.95%"
"Dec 04, 2015","0.9186","0.9137","0.9231","0.9126","0.47%"
"Dec 07, 2015","0.9228","0.9199","0.9264","0.9183","0.46%"
"Dec 08, 2015","0.9180","0.9225","0.9235","0.9170","-0.52%"
"Dec 09, 2015","0.9070","0.9179","0.9194","0.9054","-1.20%"
"Dec 10, 2015","0.9141","0.9066","0.9153","0.9065","0.78%"
"Dec 11, 2015","0.9100","0.9135","0.9155","0.9065","-0.45%"
"Dec 14, 2015","0.9098","0.9101","0.9138","0.9049","-0.02%"
"Dec 15, 2015","0.9152","0.9097","0.9172","0.9040","0.59%"
"Dec 16, 2015","0.9164","0.9142","0.9184","0.9081","0.13%"
"Dec 17, 2015","0.9237","0.9160","0.9258","0.9158","0.80%"
"Dec 18, 2015","0.9202","0.9235","0.9257","0.9193","-0.38%"
"Dec 21, 2015","0.9162","0.9203","0.9219","0.9140","-0.43%"
"Dec 22, 2015","0.9128","0.9158","0.9173","0.9102","-0.37%"
"Dec 23, 2015","0.9166","0.9123","0.9200","0.9123","0.42%"
"Dec 24, 2015","0.9116","0.9162","0.9173","0.9111","-0.55%"
"Dec 25, 2015","0.9110","0.9111","0.9140","0.9107","-0.07%"
"Dec 28, 2015","0.9118","0.9125","0.9132","0.9095","0.09%"
"Dec 29, 2015","0.9160","0.9117","0.9175","0.9096","0.46%"
"Dec 30, 2015","0.9147","0.9156","0.9175","0.9136","-0.14%"
"Dec 31, 2015","0.9207","0.9143","0.9216","0.9141","0.66%"
"Jan 01, 2016","0.9208","0.9207","0.9224","0.9198","0.01%"
"Jan 04, 2016","0.9232","0.9207","0.9277","0.9133","0.26%"
"Jan 05, 2016","0.9304","0.9231","0.9338","0.9224","0.78%"
"Jan 06, 2016","0.9275","0.9302","0.9330","0.9258","-0.31%"
"Jan 07, 2016","0.9144","0.9273","0.9284","0.9137","-1.41%"
"Jan 08, 2016","0.9148","0.9145","0.9258","0.9142","0.04%"
"Jan 11, 2016","0.9208","0.9152","0.9218","0.9113","0.66%"
"Jan 12, 2016","0.9210","0.9206","0.9243","0.9172","0.02%"
"Jan 13, 2016","0.9194","0.9207","0.9257","0.9182","-0.17%"
"Jan 14, 2016","0.9204","0.9189","0.9231","0.9135","0.11%"
"Jan 15, 2016","0.9161","0.9202","0.9215","0.9102","-0.47%"
"Jan 18, 2016","0.9181","0.9157","0.9202","0.9137","0.22%"
"Jan 19, 2016","0.9167","0.9179","0.9210","0.9139","-0.15%"
"Jan 20, 2016","0.9182","0.9165","0.9195","0.9109","0.16%"
"Jan 21, 2016","0.9196","0.9179","0.9278","0.9155","0.15%"
"Jan 22, 2016","0.9262","0.9193","0.9270","0.9191","0.72%"
"Jan 25, 2016","0.9218","0.9258","0.9269","0.9208","-0.48%"
"Jan 26, 2016","0.9198","0.9216","0.9244","0.9195","-0.22%"
"Jan 27, 2016","0.9181","0.9197","0.9217","0.9158","-0.18%"
"Jan 28, 2016","0.9142","0.9178","0.9202","0.9116","-0.42%"
"Jan 29, 2016","0.9228","0.9139","0.9252","0.9132","0.94%"
"Feb 01, 2016","0.9184","0.9229","0.9248","0.9162","-0.48%"
"Feb 02, 2016","0.9159","0.9183","0.9188","0.9139","-0.27%"
"Feb 03, 2016","0.9005","0.9155","0.9173","0.8970","-1.68%"
"Feb 04, 2016","0.8922","0.9004","0.9034","0.8896","-0.92%"
"Feb 05, 2016","0.8962","0.8921","0.9004","0.8890","0.45%"
"Feb 08, 2016","0.8931","0.8961","0.9022","0.8913","-0.35%"
"Feb 09, 2016","0.8855","0.8929","0.8959","0.8818","-0.85%"
"Feb 10, 2016","0.8858","0.8853","0.8961","0.8839","0.03%"
"Feb 11, 2016","0.8831","0.8857","0.8872","0.8789","-0.30%"
"Feb 12, 2016","0.8881","0.8825","0.8919","0.8822","0.57%"
"Feb 15, 2016","0.8964","0.8886","0.8987","0.8883","0.93%"
"Feb 16, 2016","0.8973","0.8962","0.8992","0.8933","0.10%"
"Feb 17, 2016","0.8986","0.8971","0.9003","0.8944","0.14%"
"Feb 18, 2016","0.9003","0.8985","0.9036","0.8967","0.19%"
"Feb 19, 2016","0.8981","0.9002","0.9039","0.8975","-0.24%"
"Feb 22, 2016","0.9066","0.8985","0.9090","0.8978","0.95%"
"Feb 23, 2016","0.9074","0.9065","0.9102","0.9046","0.09%"
"Feb 24, 2016","0.9081","0.9072","0.9127","0.9051","0.08%"
"Feb 25, 2016","0.9072","0.9077","0.9103","0.9047","-0.10%"
"Feb 26, 2016","0.9145","0.9074","0.9166","0.9033","0.80%"
"Feb 29, 2016","0.9197","0.9146","0.9211","0.9120","0.57%"
"Mar 01, 2016","0.9203","0.9196","0.9232","0.9178","0.07%"
"Mar 02, 2016","0.9202","0.9200","0.9238","0.9189","-0.01%"
"Mar 03, 2016","0.9125","0.9195","0.9216","0.9112","-0.84%"
"Mar 04, 2016","0.9087","0.9125","0.9173","0.9054","-0.42%"
"Mar 07, 2016","0.9080","0.9082","0.9142","0.9068","-0.08%"
"Mar 08, 2016","0.9086","0.9078","0.9100","0.9042","0.07%"
"Mar 09, 2016","0.9086","0.9084","0.9138","0.9060","0.00%"
"Mar 10, 2016","0.8947","0.9084","0.9242","0.8913","-1.53%"
"Mar 11, 2016","0.8967","0.8945","0.9025","0.8919","0.22%"
"Mar 14, 2016","0.9004","0.8965","0.9030","0.8946","0.41%"
"Mar 15, 2016","0.9002","0.9004","0.9032","0.8987","-0.02%"
"Mar 16, 2016","0.8908","0.9000","0.9045","0.8894","-1.04%"
"Mar 17, 2016","0.8835","0.8908","0.8925","0.8815","-0.82%"
"Mar 18, 2016","0.8873","0.8834","0.8885","0.8819","0.43%"
"Mar 21, 2016","0.8896","0.8872","0.8903","0.8860","0.26%"
"Mar 22, 2016","0.8915","0.8892","0.8939","0.8879","0.21%"
"Mar 23, 2016","0.8942","0.8913","0.8962","0.8906","0.30%"
"Mar 24, 2016","0.8950","0.8941","0.8973","0.8937","0.09%"
"Mar 25, 2016","0.8956","0.8947","0.8967","0.8936","0.07%"
"Mar 28, 2016","0.8931","0.8955","0.8966","0.8911","-0.28%"
"Mar 29, 2016","0.8857","0.8929","0.8955","0.8844","-0.83%"
"Mar 30, 2016","0.8820","0.8856","0.8865","0.8798","-0.42%"
"Mar 31, 2016","0.8788","0.8818","0.8843","0.8761","-0.36%"
"Apr 01, 2016","0.8781","0.8785","0.8823","0.8741","-0.08%"
"Apr 04, 2016","0.8779","0.8776","0.8805","0.8760","-0.02%"
"Apr 05, 2016","0.8784","0.8777","0.8822","0.8767","0.06%"
"Apr 06, 2016","0.8772","0.8783","0.8830","0.8746","-0.14%"
"Apr 07, 2016","0.8790","0.8770","0.8821","0.8729","0.21%"
"Apr 08, 2016","0.8771","0.8787","0.8813","0.8756","-0.22%"
"Apr 11, 2016","0.8765","0.8764","0.8794","0.8734","-0.07%"
"Apr 12, 2016","0.8782","0.8763","0.8813","0.8721","0.19%"
"Apr 13, 2016","0.8870","0.8781","0.8876","0.8776","1.00%"
"Apr 14, 2016","0.8874","0.8868","0.8903","0.8852","0.05%"
"Apr 15, 2016","0.8863","0.8874","0.8894","0.8835","-0.12%"
"Apr 18, 2016","0.8839","0.8850","0.8871","0.8823","-0.27%"
"Apr 19, 2016","0.8804","0.8837","0.8849","0.8782","-0.40%"
"Apr 20, 2016","0.8851","0.8804","0.8859","0.8780","0.53%"
"Apr 21, 2016","0.8859","0.8850","0.8874","0.8774","0.09%"
"Apr 22, 2016","0.8902","0.8858","0.8916","0.8841","0.49%"
"Apr 25, 2016","0.8874","0.8903","0.8915","0.8865","-0.31%"
"Apr 26, 2016","0.8851","0.8874","0.8883","0.8818","-0.26%"
"Apr 27, 2016","0.8833","0.8848","0.8872","0.8800","-0.20%"
"Apr 28, 2016","0.8809","0.8830","0.8854","0.8795","-0.27%"
"Apr 29, 2016","0.8730","0.8807","0.8822","0.8724","-0.90%"
"May 02, 2016","0.8670","0.8735","0.8738","0.8665","-0.69%"
"May 03, 2016","0.8698","0.8668","0.8700","0.8608","0.32%"
"May 04, 2016","0.8705","0.8696","0.8721","0.8672","0.08%"
"May 05, 2016","0.8768","0.8702","0.8784","0.8697","0.72%"
"May 06, 2016","0.8768","0.8763","0.8784","0.8709","0.00%"
"May 09, 2016","0.8785","0.8769","0.8792","0.8755","0.19%"
"May 10, 2016","0.8794","0.8783","0.8807","0.8763","0.10%"
"May 11, 2016","0.8753","0.8793","0.8798","0.8734","-0.47%"
"May 12, 2016","0.8790","0.8750","0.8798","0.8744","0.42%"
"May 13, 2016","0.8844","0.8788","0.8864","0.8785","0.61%"
"May 16, 2016","0.8835","0.8839","0.8850","0.8814","-0.10%"
"May 17, 2016","0.8839","0.8831","0.8850","0.8811","0.05%"
"May 18, 2016","0.8915","0.8836","0.8920","0.8827","0.86%"
"May 19, 2016","0.8926","0.8913","0.8945","0.8903","0.12%"
"May 20, 2016","0.8910","0.8925","0.8934","0.8897","-0.18%"
"May 23, 2016","0.8913","0.8913","0.8942","0.8893","0.03%"
"May 24, 2016","0.8976","0.8910","0.8983","0.8906","0.71%"
"May 25, 2016","0.8964","0.8974","0.8986","0.8953","-0.13%"
"May 26, 2016","0.8933","0.8963","0.8975","0.8913","-0.35%"
"May 27, 2016","0.8997","0.8931","0.9003","0.8926","0.72%"
"May 30, 2016","0.8971","0.8995","0.9012","0.8969","-0.29%"
"May 31, 2016","0.8983","0.8975","0.8993","0.8949","0.13%"
"Jun 01, 2016","0.8938","0.8981","0.9000","0.8929","-0.50%"
"Jun 02, 2016","0.8967","0.8937","0.8975","0.8911","0.32%"
"Jun 03, 2016","0.8798","0.8968","0.8981","0.8787","-1.88%"
"Jun 06, 2016","0.8807","0.8807","0.8831","0.8777","0.10%"
"Jun 07, 2016","0.8804","0.8805","0.8821","0.8785","-0.03%"
"Jun 08, 2016","0.8777","0.8803","0.8813","0.8762","-0.31%"
"Jun 09, 2016","0.8837","0.8770","0.8847","0.8758","0.68%"
"Jun 10, 2016","0.8889","0.8835","0.8893","0.8825","0.59%"
"Jun 13, 2016","0.8856","0.8885","0.8903","0.8846","-0.37%"
"Jun 14, 2016","0.8922","0.8856","0.8939","0.8846","0.75%"
"Jun 15, 2016","0.8881","0.8920","0.8939","0.8848","-0.46%"
"Jun 16, 2016","0.8908","0.8879","0.8986","0.8851","0.30%"
"Jun 17, 2016","0.8867","0.8907","0.8915","0.8850","-0.46%"
"Jun 20, 2016","0.8839","0.8861","0.8864","0.8783","-0.32%"
"Jun 21, 2016","0.8896","0.8835","0.8896","0.8809","0.64%"
"Jun 22, 2016","0.8851","0.8888","0.8900","0.8818","-0.51%"
"Jun 23, 2016","0.8780","0.8850","0.8854","0.8754","-0.80%"
"Jun 24, 2016","0.8996","0.8778","0.9164","0.8744","2.46%"
"Jun 27, 2016","0.9072","0.9028","0.9117","0.9019","0.84%"
"Jun 28, 2016","0.9037","0.9069","0.9083","0.8998","-0.39%"
"Jun 29, 2016","0.8989","0.9036","0.9052","0.8982","-0.53%"
"Jun 30, 2016","0.9004","0.8987","0.9071","0.8963","0.17%"
"Jul 01, 2016","0.8980","0.9003","0.9032","0.8952","-0.27%"
"Jul 04, 2016","0.8964","0.8973","0.9014","0.8954","-0.18%"
"Jul 05, 2016","0.9029","0.8962","0.9040","0.8940","0.73%"
"Jul 06, 2016","0.9010","0.9027","0.9066","0.8997","-0.21%"
"Jul 07, 2016","0.9039","0.9006","0.9051","0.8998","0.32%"
"Jul 08, 2016","0.9046","0.9038","0.9090","0.8996","0.08%"
"Jul 11, 2016","0.9043","0.9046","0.9080","0.9028","-0.03%"
"Jul 12, 2016","0.9042","0.9042","0.9051","0.8986","-0.01%"
"Jul 13, 2016","0.9018","0.9039","0.9058","0.8991","-0.27%"
"Jul 14, 2016","0.8992","0.9014","0.9022","0.8955","-0.29%"
"Jul 15, 2016","0.9062","0.8992","0.9071","0.8968","0.78%"
"Jul 18, 2016","0.9031","0.9054","0.9062","0.9020","-0.34%"
"Jul 19, 2016","0.9073","0.9027","0.9091","0.9018","0.47%"
"Jul 20, 2016","0.9079","0.9070","0.9107","0.9064","0.07%"
"Jul 21, 2016","0.9071","0.9079","0.9108","0.9040","-0.09%"
"Jul 22, 2016","0.9111","0.9065","0.9130","0.9056","0.44%"
"Jul 25, 2016","0.9096","0.9114","0.9133","0.9089","-0.16%"
"Jul 26, 2016","0.9101","0.9093","0.9109","0.9065","0.05%"
"Jul 27, 2016","0.9043","0.9099","0.9125","0.9035","-0.64%"
"Jul 28, 2016","0.9029","0.9042","0.9051","0.8992","-0.15%"
"Jul 29, 2016","0.8950","0.9025","0.9033","0.8929","-0.87%"
"Aug 01, 2016","0.8959","0.8944","0.8967","0.8939","0.10%"
"Aug 02, 2016","0.8907","0.8957","0.8966","0.8899","-0.58%"
"Aug 03, 2016","0.8970","0.8908","0.8977","0.8900","0.71%"
"Aug 04, 2016","0.8985","0.8966","0.8999","0.8962","0.17%"
"Aug 05, 2016","0.9021","0.8983","0.9052","0.8957","0.40%"
"Aug 08, 2016","0.9015","0.9018","0.9033","0.9003","-0.07%"
"Aug 09, 2016","0.8993","0.9017","0.9035","0.8990","-0.24%"
"Aug 10, 2016","0.8947","0.8994","0.9009","0.8935","-0.51%"
"Aug 11, 2016","0.8979","0.8945","0.8982","0.8933","0.36%"
"Aug 12, 2016","0.8960","0.8977","0.8987","0.8910","-0.21%"
"Aug 15, 2016","0.8942","0.8956","0.8965","0.8925","-0.20%"
"Aug 16, 2016","0.8866","0.8940","0.8950","0.8831","-0.85%"
"Aug 17, 2016","0.8859","0.8865","0.8897","0.8835","-0.08%"
"Aug 18, 2016","0.8808","0.8854","0.8863","0.8796","-0.58%"
"Aug 19, 2016","0.8829","0.8806","0.8847","0.8797","0.24%"
"Aug 22, 2016","0.8835","0.8845","0.8875","0.8824","0.07%"
"Aug 23, 2016","0.8846","0.8832","0.8850","0.8805","0.12%"
"Aug 24, 2016","0.8878","0.8843","0.8895","0.8837","0.36%"
"Aug 25, 2016","0.8863","0.8876","0.8886","0.8850","-0.17%"
"Aug 26, 2016","0.8931","0.8861","0.8946","0.8816","0.77%"
"Aug 29, 2016","0.8938","0.8931","0.8962","0.8921","0.08%"
"Aug 30, 2016","0.8975","0.8936","0.8985","0.8929","0.41%"
"Aug 31, 2016","0.8962","0.8973","0.8992","0.8954","-0.14%"
"Sep 01, 2016","0.8931","0.8961","0.8988","0.8922","-0.35%"
"Sep 02, 2016","0.8963","0.8929","0.8971","0.8886","0.36%"
"Sep 05, 2016","0.8972","0.8963","0.8978","0.8941","0.10%"
"Sep 06, 2016","0.8884","0.8968","0.8979","0.8876","-0.98%"
"Sep 07, 2016","0.8896","0.8883","0.8907","0.8872","0.14%"
"Sep 08, 2016","0.8881","0.8895","0.8902","0.8827","-0.17%"
"Sep 09, 2016","0.8903","0.8879","0.8932","0.8859","0.25%"
"Sep 12, 2016","0.8901","0.8901","0.8921","0.8873","-0.02%"
"Sep 13, 2016","0.8912","0.8899","0.8927","0.8879","0.12%"
"Sep 14, 2016","0.8889","0.8911","0.8922","0.8868","-0.26%"
"Sep 15, 2016","0.8894","0.8886","0.8913","0.8861","0.06%"
"Sep 16, 2016","0.8963","0.8891","0.8971","0.8883","0.78%"
"Sep 19, 2016","0.8949","0.8957","0.8970","0.8929","-0.16%"
"Sep 20, 2016","0.8965","0.8948","0.8972","0.8917","0.18%"
"Sep 21, 2016","0.8938","0.8963","0.8995","0.8929","-0.30%"
"Sep 22, 2016","0.8922","0.8931","0.8942","0.8881","-0.18%"
"Sep 23, 2016","0.8908","0.8921","0.8937","0.8894","-0.16%"
"Sep 26, 2016","0.8886","0.8905","0.8913","0.8864","-0.25%"
"Sep 27, 2016","0.8917","0.8886","0.8939","0.8877","0.35%"
"Sep 28, 2016","0.8916","0.8914","0.8944","0.8898","-0.01%"
"Sep 29, 2016","0.8911","0.8913","0.8932","0.8887","-0.06%"
"Sep 30, 2016","0.8896","0.8910","0.8968","0.8887","-0.17%"
"Oct 03, 2016","0.8920","0.8898","0.8925","0.8891","0.27%"
"Oct 04, 2016","0.8924","0.8918","0.8980","0.8896","0.04%"
"Oct 05, 2016","0.8924","0.8923","0.8940","0.8900","0.00%"
"Oct 06, 2016","0.8969","0.8923","0.8976","0.8916","0.50%"
"Oct 07, 2016","0.8927","0.8965","0.9006","0.8921","-0.47%"
"Oct 10, 2016","0.8978","0.8929","0.8985","0.8923","0.57%"
"Oct 11, 2016","0.9046","0.8975","0.9052","0.8970","0.76%"
"Oct 12, 2016","0.9084","0.9044","0.9090","0.9031","0.42%"
"Oct 13, 2016","0.9044","0.9083","0.9105","0.9040","-0.44%"
"Oct 14, 2016","0.9115","0.9044","0.9118","0.9040","0.79%"
"Oct 17, 2016","0.9091","0.9111","0.9123","0.9082","-0.26%"
"Oct 18, 2016","0.9107","0.9089","0.9118","0.9067","0.18%"
"Oct 19, 2016","0.9113","0.9106","0.9128","0.9085","0.07%"
"Oct 20, 2016","0.9149","0.9112","0.9163","0.9056","0.40%"
"Oct 21, 2016","0.9187","0.9147","0.9211","0.9143","0.42%"
"Oct 24, 2016","0.9190","0.9188","0.9211","0.9173","0.03%"
"Oct 25, 2016","0.9184","0.9187","0.9217","0.9168","-0.07%"
"Oct 26, 2016","0.9166","0.9182","0.9198","0.9134","-0.20%"
"Oct 27, 2016","0.9177","0.9164","0.9192","0.9137","0.12%"
"Oct 28, 2016","0.9102","0.9175","0.9184","0.9096","-0.82%"
"Oct 31, 2016","0.9106","0.9099","0.9145","0.9094","0.04%"
"Nov 01, 2016","0.9045","0.9108","0.9126","0.9033","-0.67%"
"Nov 02, 2016","0.9011","0.9044","0.9052","0.8991","-0.38%"
"Nov 03, 2016","0.9005","0.9011","0.9044","0.8988","-0.07%"
"Nov 04, 2016","0.8975","0.9004","0.9025","0.8972","-0.33%"
"Nov 07, 2016","0.9058","0.8980","0.9070","0.8978","0.92%"
"Nov 08, 2016","0.9070","0.9058","0.9084","0.9035","0.13%"
"Nov 09, 2016","0.9166","0.9067","0.9169","0.8849","1.06%"
"Nov 10, 2016","0.9181","0.9169","0.9207","0.9129","0.16%"
"Nov 11, 2016","0.9212","0.9183","0.9238","0.9157","0.34%"
"Nov 14, 2016","0.9314","0.9214","0.9341","0.9214","1.11%"
"Nov 15, 2016","0.9327","0.9312","0.9335","0.9244","0.14%"
"Nov 16, 2016","0.9354","0.9326","0.9376","0.9293","0.29%"
"Nov 17, 2016","0.9411","0.9353","0.9418","0.9305","0.61%"
"Nov 18, 2016","0.9445","0.9411","0.9464","0.9396","0.36%"
"Nov 21, 2016","0.9408","0.9447","0.9454","0.9390","-0.39%"
"Nov 22, 2016","0.9410","0.9405","0.9448","0.9381","0.02%"
"Nov 23, 2016","0.9474","0.9409","0.9500","0.9393","0.68%"
"Nov 24, 2016","0.9475","0.9477","0.9509","0.9447","0.01%"
"Nov 25, 2016","0.9446","0.9475","0.9492","0.9408","-0.31%"
"Nov 28, 2016","0.9421","0.9431","0.9467","0.9359","-0.26%"
"Nov 29, 2016","0.9391","0.9419","0.9465","0.9382","-0.32%"
